Month of DAY|Site ID(Office)|Site Name|Year of DAY|Calcul 1|valeur|Difference in Count of sheet1
April|13833|HAUT DE LA MONTAGNE|2021|good|99.99%|
April|13834|ARNOUVILLE|2020|good|100.00%|
April|13834|ARNOUVILLE|2021|good|100.00%|
April|13835|COPPET|2020|good|100.00%|
April|13835|COPPET|2021|good|100.00%|
April|13837|BAIE MAHAULT|2020|good|100.00%|
April|13837|BAIE MAHAULT|2021|good|100.00%|
April|13838|BARBOTTEAU|2020|good|99.99%|
April|13838|BARBOTTEAU|2021|good|99.99%|
April|13840|QUARTIER D'ORLEANS|2020|good|100.00%|
April|13840|QUARTIER D'ORLEANS|2021|good|100.00%|
April|13841|CHOISY|2020|good|100.00%|
April|13841|CHOISY|2021|good|100.00%|
April|13842|PLIANE|2020|good|99.99%|
April|13842|PLIANE|2021|good|100.00%|
April|13843|SOFAIA FT|2020|good|99.99%|
April|13843|SOFAIA FT|2021|acceptable|99.94%|
April|13844|DESHAIES|2020|good|100.00%|
April|13844|DESHAIES|2021|good|100.00%|
April|13847|POINTE NOIRE|2020|good|100.00%|
April|13847|POINTE NOIRE|2021|good|100.00%|
April|13848|BEAUREGARD|2020|good|100.00%|
April|13848|BEAUREGARD|2021|good|100.00%|
April|13849|MORNE A LOUIS|2020|good|100.00%|
April|13849|MORNE A LOUIS|2021|good|100.00%|
April|13850|COURBARIL|2020|good|100.00%|
April|13850|COURBARIL|2021|good|99.97%|
April|13851|BOUILLANTE VILLAGE|2020|good|99.99%|
April|13851|BOUILLANTE VILLAGE|2021|good|100.00%|
April|13852|BEAUSOLEIL|2020|good|100.00%|
April|13852|BEAUSOLEIL|2021|acceptable|99.88%|
April|13853|BAILLIF|2020|good|100.00%|
April|13853|BAILLIF|2021|good|100.00%|
April|13856|MORNE HOUEL|2020|good|100.00%|
April|13856|MORNE HOUEL|2021|good|100.00%|
April|13858|GOURBEYRE|2020|acceptable|98.58%|
April|13858|GOURBEYRE|2021|good|100.00%|
April|13859|CHÂTEAU SOURETTE|2020|good|100.00%|
April|13859|CHÂTEAU SOURETTE|2021|good|100.00%|
April|13861|MORNE SALE|2020|good|100.00%|
April|13861|MORNE SALE|2021|acceptable|99.53%|
April|13862|LACAVE STADE MUNICIPAL|2020|good|100.00%|
April|13862|LACAVE STADE MUNICIPAL|2021|good|100.00%|
April|13863|GOYAVE|2020|good|100.00%|
April|13863|GOYAVE|2021|good|100.00%|
April|13864|SCHOELCHER|2020|good|100.00%|
April|13864|SCHOELCHER|2021|good|100.00%|
April|13865|PETIT BOURG FT|2020|acceptable|99.53%|
April|13865|PETIT BOURG FT|2021|good|100.00%|
April|13878|SIEAPAPA|2020|good|100.00%|
April|13878|SIEAPAPA|2021|good|100.00%|
April|13879|VATABLE|2020|good|100.00%|
April|13879|VATABLE|2021|good|100.00%|
April|13880|JARRY|2020|good|100.00%|
April|13880|JARRY|2021|good|100.00%|
April|13881|LAMENTIN SUD|2020|acceptable|99.19%|
April|13881|LAMENTIN SUD|2021|good|100.00%|
April|13882|HYUNDAI|2020|good|99.99%|
April|13882|HYUNDAI|2021|good|100.00%|
April|13886|TROIS RIVIERES|2020|good|100.00%|
April|13886|TROIS RIVIERES|2021|good|100.00%|
April|13887|POINTE DES CHATEAUX|2020|good|100.00%|
April|13887|POINTE DES CHATEAUX|2021|good|100.00%|
April|13893|VIEUX BOURG|2020|good|100.00%|
April|13893|VIEUX BOURG|2021|good|100.00%|
April|13894|DUZER|2020|good|99.98%|
April|13894|DUZER|2021|good|99.99%|
April|13896|BLONZAC|2020|good|100.00%|
April|13896|BLONZAC|2021|good|100.00%|
April|13899|CADET|2020|good|100.00%|
April|13899|CADET|2021|good|100.00%|
April|14200|GASCHETTE|2020|acceptable|99.94%|
April|14200|GASCHETTE|2021|good|100.00%|
April|14204|DAUBERT|2020|acceptable|99.94%|
April|14204|DAUBERT|2021|good|99.97%|
April|14205|RECULEE|2020|good|99.95%|
April|14205|RECULEE|2021|acceptable|99.56%|
April|14206|CARABIN|2020|acceptable|99.93%|
April|14206|CARABIN|2021|good|99.99%|
April|14212|ROUTE TRACE CHAMPFLORE|2020|good|99.95%|
April|14212|ROUTE TRACE CHAMPFLORE|2021|good|99.95%|
April|14214|CHAPUZOT|2020|good|100.00%|
April|14214|CHAPUZOT|2021|good|99.97%|
April|14217|CAP EST|2020|good|99.96%|
April|14217|CAP EST|2021|good|99.99%|
April|14221|MORNE LEPINAY|2020|acceptable|98.95%|
April|14221|MORNE LEPINAY|2021|good|99.98%|
April|14223|BEAUJOLAIS|2020|good|99.99%|
April|14223|BEAUJOLAIS|2021|good|100.00%|
April|14225|ROUTE DE MOUTTE|2020|good|99.96%|
April|14225|ROUTE DE MOUTTE|2021|good|100.00%|
April|14226|MORNE DESAIX|2020|good|100.00%|
April|14226|MORNE DESAIX|2021|good|100.00%|
April|14229|BOULEVARD DE LA MARNE|2020|good|100.00%|
April|14229|BOULEVARD DE LA MARNE|2021|good|100.00%|
April|14231|POINTE DU BOUT FT|2020|good|100.00%|
April|14231|POINTE DU BOUT FT|2021|good|100.00%|
April|14232|LUNETTE BOUILLEE|2020|good|100.00%|
April|14232|LUNETTE BOUILLEE|2021|good|100.00%|
April|14236|BAIE DES MULETS|2020|good|99.96%|
April|14236|BAIE DES MULETS|2021|good|100.00%|
April|14240|ZI COCOTTE|2020|good|100.00%|
April|14240|ZI COCOTTE|2021|good|100.00%|
April|14242|ROCHES CARRES|2020|acceptable|99.94%|
April|14242|ROCHES CARRES|2021|good|100.00%|
April|14243|DUCHESNE|2020|acceptable|99.94%|
April|14243|DUCHESNE|2021|good|100.00%|
April|14244|BEAUSEJOUR|2020|acceptable|99.94%|
April|14244|BEAUSEJOUR|2021|good|100.00%|
April|14248|BOIS LEZARD|2020|acceptable|98.90%|
April|14248|BOIS LEZARD|2021|good|99.99%|
April|14252|MORNE CAPOT|2020|acceptable|99.94%|
April|14252|MORNE CAPOT|2021|good|100.00%|
April|14253|GRAND FOND|2020|good|99.95%|
April|14253|GRAND FOND|2021|good|100.00%|
April|14255|HAUTEURS BOURDONS|2020|acceptable|99.85%|
April|14255|HAUTEURS BOURDONS|2021|good|99.98%|
April|14258|HABITATION PETIT REDUIT|2020|acceptable|98.03%|
April|14258|HABITATION PETIT REDUIT|2021|good|99.99%|
April|14261|LES HAUTS DE MANIBA|2020|good|100.00%|
April|14261|LES HAUTS DE MANIBA|2021|good|100.00%|
April|14267|CHÂTEAU GAILLARD|2020|good|100.00%|
April|14267|CHÂTEAU GAILLARD|2021|good|100.00%|
April|14268|FOND MANOEL|2020|good|100.00%|
April|14268|FOND MANOEL|2021|good|100.00%|
April|14282|LAMENTIN NORD OUEST|2020|good|100.00%|
April|14282|LAMENTIN NORD OUEST|2021|good|100.00%|
April|14289|CHÂTEAU PAILLE|2020|good|99.96%|
April|14289|CHÂTEAU PAILLE|2021|good|100.00%|
April|14290|FOUR A CHAUX|2020|good|100.00%|
April|14290|FOUR A CHAUX|2021|acceptable|98.97%|
April|14291|POINTE DU BOUT HIBISCUS|2020|acceptable|99.93%|
April|14291|POINTE DU BOUT HIBISCUS|2021|good|100.00%|
April|14293|FDF ROCADE L'ERMITAGE|2020|acceptable|99.79%|
April|14293|FDF ROCADE L'ERMITAGE|2021|good|99.97%|
April|14297|ANSE COLLAT|2020|good|100.00%|
April|14297|ANSE COLLAT|2021|good|100.00%|
April|14298|RIVIERE SALEE-LA LAUGIER|2020|good|100.00%|
April|14298|RIVIERE SALEE-LA LAUGIER|2021|good|100.00%|
April|14700|LE CARBET|2020|good|100.00%|
April|14700|LE CARBET|2021|good|100.00%|
April|14701|ST PIERRE|2020|good|100.00%|
April|14701|ST PIERRE|2021|good|100.00%|
April|14702|LE LORRAIN|2020|good|99.99%|
April|14702|LE LORRAIN|2021|good|100.00%|
April|14703|LE MARIGOT|2020|good|99.95%|
April|14703|LE MARIGOT|2021|good|100.00%|
April|14704|MORNE ROUGE AILERON|2020|good|100.00%|
April|14704|MORNE ROUGE AILERON|2021|good|100.00%|
April|14705|STE MARIE|2020|good|100.00%|
April|14705|STE MARIE|2021|good|100.00%|
April|14706|LA TRINITE|2020|good|99.97%|
April|14706|LA TRINITE|2021|good|100.00%|
April|14707|GROS MORNE|2020|good|100.00%|
April|14707|GROS MORNE|2021|good|100.00%|
April|14708|VERT PRE|2020|good|99.99%|
April|14708|VERT PRE|2021|good|99.99%|
April|14709|LESTRADE|2020|good|100.00%|
April|14709|LESTRADE|2021|good|100.00%|
April|14710|PONTALERY|2020|good|100.00%|
April|14710|PONTALERY|2021|good|99.98%|
April|14711|ST ROCH|2020|acceptable|99.74%|
April|14711|ST ROCH|2021|good|100.00%|
April|14712|COURBARIL|2020|acceptable|99.94%|
April|14712|COURBARIL|2021|good|100.00%|
April|14713|POINTE BATEAU|2020|acceptable|99.58%|
April|14713|POINTE BATEAU|2021|good|100.00%|
April|14714|ACAJOU|2020|good|99.98%|
April|14714|ACAJOU|2021|good|100.00%|
April|14716|BELEME|2020|good|100.00%|
April|14716|BELEME|2021|good|100.00%|
April|14717|ROSETTE|2020|good|100.00%|
April|14717|ROSETTE|2021|good|100.00%|
April|14718|DUCOS STADE|2020|good|100.00%|
April|14718|DUCOS STADE|2021|good|100.00%|
April|14719|RIVIERE SALEE|2020|good|100.00%|
April|14719|RIVIERE SALEE|2021|good|100.00%|
April|14720|LES TROIS ILETS|2020|good|100.00%|
April|14720|LES TROIS ILETS|2021|good|100.00%|
April|14722|ANSE D'ARLETS|2020|good|100.00%|
April|14722|ANSE D'ARLETS|2021|good|100.00%|
April|14724|CAP CHEVALIER|2020|good|100.00%|
April|14724|CAP CHEVALIER|2021|good|100.00%|
April|14725|STE LUCE|2020|good|100.00%|
April|14725|STE LUCE|2021|good|100.00%|
April|14726|LE MARIN|2020|good|100.00%|
April|14726|LE MARIN|2021|good|99.98%|
April|14728|LES SALINES|2020|acceptable|99.94%|
April|14728|LES SALINES|2021|good|100.00%|
April|14729|RIVIERE PILOTE|2020|acceptable|99.88%|
April|14729|RIVIERE PILOTE|2021|good|100.00%|
April|14730|ST ESPRIT|2020|good|100.00%|
April|14730|ST ESPRIT|2021|good|100.00%|
April|14732|MORNE DUNOYER|2020|good|99.95%|
April|14732|MORNE DUNOYER|2021|good|100.00%|
April|14733|PLATEAU FOFO|2020|good|100.00%|
April|14733|PLATEAU FOFO|2021|good|99.96%|
April|14734|POINTE NEGRE|2020|good|100.00%|
April|14734|POINTE NEGRE|2021|good|100.00%|
April|14736|GARNIER PAGES|2020|good|100.00%|
April|14736|GARNIER PAGES|2021|good|99.98%|
April|14737|LE PORT|2020|good|100.00%|
April|14737|LE PORT|2021|good|100.00%|
April|14739|LA MEYNARD|2020|good|100.00%|
April|14739|LA MEYNARD|2021|good|100.00%|
April|14740|DILLON|2020|good|99.97%|
April|14740|DILLON|2021|good|100.00%|
April|14741|VALMENIERE|2020|acceptable|99.92%|
April|14741|VALMENIERE|2021|good|100.00%|
April|14742|GALLERIA|2020|good|99.99%|
April|14742|GALLERIA|2021|good|100.00%|
April|14744|CLAIRIERE|2020|good|100.00%|
April|14744|CLAIRIERE|2021|good|100.00%|
April|14745|JAMBETTE|2020|good|100.00%|
April|14745|JAMBETTE|2021|good|100.00%|
April|14746|RESIDENCE MARYLAND|2020|acceptable|99.62%|
April|14746|RESIDENCE MARYLAND|2021|good|100.00%|
April|14747|CASE PILOTE|2020|good|100.00%|
April|14747|CASE PILOTE|2021|good|100.00%|
April|14748|AEROPORT|2020|good|100.00%|
April|14748|AEROPORT|2021|good|100.00%|
April|14749|BELLFONTAINE|2020|good|99.99%|
April|14749|BELLFONTAINE|2021|good|100.00%|
April|14750|MORNE VERT|2020|good|100.00%|
April|14750|MORNE VERT|2021|good|100.00%|
April|14751|MORNE FOLIE|2020|good|99.99%|
April|14751|MORNE FOLIE|2021|good|99.99%|
April|14753|TRINITE TARTANE|2020|good|99.99%|
April|14753|TRINITE TARTANE|2021|good|100.00%|
April|14755|BASSE POINTE|2020|good|99.99%|
April|14755|BASSE POINTE|2021|good|100.00%|
April|14756|ANSE L'ANE|2020|good|100.00%|
April|14756|ANSE L'ANE|2021|good|100.00%|
April|14757|MORNE CARRIERE|2020|good|100.00%|
April|14757|MORNE CARRIERE|2021|good|100.00%|
April|14758|CERP BULL|2020|good|99.99%|
April|14758|CERP BULL|2021|good|100.00%|
April|14759|CITRON|2020|good|100.00%|
April|14759|CITRON|2021|good|100.00%|
April|14760|BOIS ROUGE|2020|good|99.98%|
April|14760|BOIS ROUGE|2021|good|100.00%|
April|14762|MORNE BIGOT|2020|good|100.00%|
April|14762|MORNE BIGOT|2021|good|100.00%|
April|14763|PETIT BOURG|2020|good|99.99%|
April|14763|PETIT BOURG|2021|good|100.00%|
April|14766|DUCOS CENTRE|2020|good|100.00%|
April|14766|DUCOS CENTRE|2021|good|100.00%|
April|14767|SCHOELCHER|2020|acceptable|99.76%|
April|14767|SCHOELCHER|2021|good|100.00%|
April|14768|BALATA|2020|good|99.99%|
April|14768|BALATA|2021|good|100.00%|
April|14769|La Demarche|2020|good|100.00%|
April|14769|La Demarche|2021|good|100.00%|
April|14771|FOND ST. JACQUES|2020|acceptable|96.84%|
April|14771|FOND ST. JACQUES|2021|good|100.00%|
April|14772|MORNE DES ESSES|2020|acceptable|99.86%|
April|14772|MORNE DES ESSES|2021|acceptable|99.51%|
April|14774|PELLETIER OC|2020|good|100.00%|
April|14774|PELLETIER OC|2021|acceptable|99.81%|
April|14775|TERRE SAINVILLE Fort De France|2020|good|100.00%|
April|14775|TERRE SAINVILLE Fort De France|2021|good|100.00%|
April|14776|JOSSEAUD|2020|acceptable|99.38%|
April|14776|JOSSEAUD|2021|acceptable|98.65%|
April|14777|DESMARINIERES|2020|good|99.95%|
April|14777|DESMARINIERES|2021|good|99.99%|
April|14778|PETITE ANSE|2020|good|100.00%|
April|14778|PETITE ANSE|2021|good|100.00%|
April|14780|FOND BOUCHER|2020|good|100.00%|
April|14780|FOND BOUCHER|2021|acceptable|99.71%|
April|14781|TROIS RIVIERES|2020|good|100.00%|
April|14781|TROIS RIVIERES|2021|good|100.00%|
April|14782|DIZAC|2020|good|100.00%|
April|14782|DIZAC|2021|good|100.00%|
April|14783|GROMAT|2020|good|100.00%|
April|14783|GROMAT|2021|good|100.00%|
April|14785|MORNE ROUGE STADE|2020|good|99.95%|
April|14785|MORNE ROUGE STADE|2021|good|99.99%|
April|14786|CAP MACRE|2020|good|99.99%|
April|14786|CAP MACRE|2021|good|100.00%|
April|14787|MORNE LAVALEUR|2020|good|100.00%|
April|14787|MORNE LAVALEUR|2021|good|100.00%|
April|14788|BALATA|2020|good|100.00%|
April|14788|BALATA|2021|good|99.98%|
April|14791|TRINITE NORD|2020|good|99.99%|
April|14791|TRINITE NORD|2021|good|99.98%|
April|14793|HOTEL DE VILLE|2020|good|100.00%|
April|14793|HOTEL DE VILLE|2021|good|99.97%|
April|14794|ECHANGEUR DILLON|2020|acceptable|99.94%|
April|14794|ECHANGEUR DILLON|2021|good|100.00%|
April|14796|FOND MASSON|2020|acceptable|99.94%|
April|14796|FOND MASSON|2021|good|100.00%|
April|14797|MORNE FIRMIN ABONDANCE|2020|good|99.95%|
April|14797|MORNE FIRMIN ABONDANCE|2021|good|100.00%|
April|14798|CENTRE VILLE FRANCOIS|2020|good|99.95%|
April|14798|CENTRE VILLE FRANCOIS|2021|good|100.00%|
April|17303|MOUCAYA|2020|acceptable|98.42%|
April|17303|MOUCAYA|2021|good|99.99%|
April|17304|ROCHES BLANCHES|2020|good|100.00%|
April|17304|ROCHES BLANCHES|2021|acceptable|99.91%|
April|17305|ORGANABO|2020|good|100.00%|
April|17305|ORGANABO|2021|good|99.99%|
April|17306|CHIRE|2020|acceptable|94.56%|
April|17306|CHIRE|2021|good|100.00%|
April|17308|COUACHIMANA|2020|good|99.99%|
April|17308|COUACHIMANA|2021|good|100.00%|
April|17309|AWALA|2020|acceptable|99.94%|
April|17309|AWALA|2021|good|99.99%|
April|17314|CARREFOUR MANA|2020|good|100.00%|
April|17314|CARREFOUR MANA|2021|good|100.00%|
April|17318|CHARVEIN|2020|good|100.00%|
April|17318|CHARVEIN|2021|acceptable|99.83%|
April|17319|COSWINE|2020|good|100.00%|
April|17319|COSWINE|2021|acceptable|96.14%|
April|17321|TERRE ROUGE ESPERANCE|2020|good|100.00%|
April|17321|TERRE ROUGE ESPERANCE|2021|acceptable|99.52%|
April|17322|MACRABO|2020|acceptable|99.71%|
April|17322|MACRABO|2021|acceptable|98.81%|
April|17323|PATAWA|2020|acceptable|94.68%|
April|17323|PATAWA|2021|acceptable|99.88%|
April|17324|LE SOLITAIRE|2020|acceptable|99.57%|
April|17324|LE SOLITAIRE|2021|acceptable|99.18%|
April|17325|TONNEGRANDE|2020|good|100.00%|
April|17325|TONNEGRANDE|2021|acceptable|97.81%|
April|17326|ROCHAMBEAU MARIGNAN|2020|good|100.00%|
April|17326|ROCHAMBEAU MARIGNAN|2021|acceptable|99.70%|
April|17328|MONTAGNE CHÂTEAU CENTRE|2020|good|100.00%|
April|17328|MONTAGNE CHÂTEAU CENTRE|2021|acceptable|99.07%|
April|17330|ROCHE TABLON|2020|acceptable|99.49%|
April|17330|ROCHE TABLON|2021|acceptable|97.81%|
April|17340|ZI COLLERY|2020|acceptable|99.90%|
April|17340|ZI COLLERY|2021|good|100.00%|
April|17341|APATOU|2020|good|100.00%|
April|17341|APATOU|2021|good|100.00%|
April|17343|GRAN SANTI|2020|acceptable|97.43%|
April|17343|GRAN SANTI|2021|good|100.00%|
April|17345|PAPAICHTON|2020|acceptable|98.19%|
April|17345|PAPAICHTON|2021|good|99.97%|
April|17346|SAVANE ELISABETH|2020|acceptable|91.53%|
April|17346|SAVANE ELISABETH|2021|good|100.00%|
April|17347|ST LAURENT LAGUNE GNU|2020|good|99.95%|
April|17347|ST LAURENT LAGUNE GNU|2021|acceptable|96.15%|
April|17349|BADUEL|2020|acceptable|96.19%|
April|17349|BADUEL|2021|acceptable|99.82%|
April|17900|CAYENNE|2020|good|99.95%|
April|17900|CAYENNE|2021|good|99.99%|
April|17902|CITE HORTZ|2020|acceptable|99.66%|
April|17902|CITE HORTZ|2021|good|100.00%|
April|17903|CAMP DU TIGRE|2020|good|100.00%|
April|17903|CAMP DU TIGRE|2021|good|100.00%|
April|17905|CIMENTERIE|2020|good|100.00%|
April|17905|CIMENTERIE|2021|good|100.00%|
April|17907|LA CHAUMIERE|2020|good|99.99%|
April|17907|LA CHAUMIERE|2021|acceptable|99.79%|
April|17908|CALIFOURCHON|2020|good|100.00%|
April|17908|CALIFOURCHON|2021|good|100.00%|
April|17909|SAVANE SERGENT|2020|good|100.00%|
April|17909|SAVANE SERGENT|2021|good|99.96%|
April|17910|ROURA RESERVOIR|2020|acceptable|99.71%|
April|17910|ROURA RESERVOIR|2021|good|100.00%|
April|17911|FARNOUS|2020|acceptable|99.81%|
April|17911|FARNOUS|2021|good|100.00%|
April|17912|CD5 MONTSINERY|2020|good|100.00%|
April|17912|CD5 MONTSINERY|2021|acceptable|99.54%|
April|17913|GUATEMALA|2020|good|99.98%|
April|17913|GUATEMALA|2021|good|100.00%|
April|17914|MONTAGNE DES PERES|2020|good|100.00%|
April|17914|MONTAGNE DES PERES|2021|acceptable|99.81%|
April|17915|PARIACABO|2020|good|100.00%|
April|17915|PARIACABO|2021|acceptable|99.90%|
April|17916|KOUROU FT|2020|good|100.00%|
April|17916|KOUROU FT|2021|acceptable|99.18%|
April|17917|FUSEE SONDE CSG|2020|good|100.00%|
April|17917|FUSEE SONDE CSG|2021|good|100.00%|
April|17918|SINAMARY|2020|good|99.99%|
April|17918|SINAMARY|2021|good|99.99%|
April|17921|IRACOUBO|2020|good|100.00%|
April|17921|IRACOUBO|2021|good|99.99%|
April|17924|MONTSINERY TDF|2020|good|100.00%|
April|17924|MONTSINERY TDF|2021|good|100.00%|
April|17925|CARISTAN|2020|acceptable|99.86%|
April|17925|CARISTAN|2021|good|100.00%|
April|17926|BALATE OC|2020|good|100.00%|
April|17926|BALATE OC|2021|acceptable|99.66%|
April|17927|MONTAGNE GABIN|2020|good|99.97%|
April|17927|MONTAGNE GABIN|2021|acceptable|99.62%|
April|17928|REGINA FT|2020|acceptable|99.91%|
April|17928|REGINA FT|2021|good|100.00%|
April|17929|MALMANOURY|2020|acceptable|99.90%|
April|17929|MALMANOURY|2021|good|99.99%|
April|17931|CITE PASCALINE|2020|good|100.00%|
April|17931|CITE PASCALINE|2021|good|100.00%|
April|17933|REMIRE MONTJOLY|2020|good|100.00%|
April|17933|REMIRE MONTJOLY|2021|good|100.00%|
April|17934|LES AMES CLAIRES|2020|acceptable|99.76%|
April|17934|LES AMES CLAIRES|2021|good|100.00%|
April|17935|BUZARET|2020|good|100.00%|
April|17935|BUZARET|2021|good|100.00%|
April|17936|MANCELLIERE PALAIS DES SPORTS|2020|good|100.00%|
April|17936|MANCELLIERE PALAIS DES SPORTS|2021|good|100.00%|
April|17937|MATHOURIENNE DEUX FLOTS|2020|good|100.00%|
April|17937|MATHOURIENNE DEUX FLOTS|2021|good|100.00%|
April|17938|MATHOURIENNE MATOURY EST|2020|good|100.00%|
April|17938|MATHOURIENNE MATOURY EST|2021|good|100.00%|
April|17939|AEROPORT ROCHAMBEAU|2020|good|100.00%|
April|17939|AEROPORT ROCHAMBEAU|2021|good|100.00%|
April|17940|CARAPA|2020|good|100.00%|
April|17940|CARAPA|2021|acceptable|98.11%|
April|17941|SOULA|2020|good|100.00%|
April|17941|SOULA|2021|good|100.00%|
April|17942|ROUTE DE GALLION DOROTHEE|2020|acceptable|99.70%|
April|17942|ROUTE DE GALLION DOROTHEE|2021|good|100.00%|
April|17943|SAVANE CAUSSADE|2020|acceptable|99.76%|
April|17943|SAVANE CAUSSADE|2021|acceptable|98.03%|
April|17945|TROU POISSON|2020|acceptable|99.64%|
April|17945|TROU POISSON|2021|good|100.00%|
April|17946|CORROSSONY|2020|acceptable|99.65%|
April|17946|CORROSSONY|2021|good|99.99%|
April|17947|ACAROUANY|2020|good|100.00%|
April|17947|ACAROUANY|2021|good|100.00%|
April|17951|ST LAURENT BOURG - GNU|2020|good|100.00%|
April|17951|ST LAURENT BOURG - GNU|2021|good|99.99%|
April|17952|CARAPA SOLAM|2020|acceptable|99.56%|
April|17952|CARAPA SOLAM|2021|good|100.00%|
April|17953|MANA GNU|2020|acceptable|99.93%|
April|17953|MANA GNU|2021|good|99.99%|
April|17999|CAYENNE REPUBLIQUE|2020|good|100.00%|
April|17999|CAYENNE REPUBLIQUE|2021|good|100.00%|
May|13103|CELIGNY|2020|good|99.97%|
May|13103|CELIGNY|2021|good|100.00%|
May|13105|Chateau Gaillard|2020|acceptable|99.74%|
May|13105|Chateau Gaillard|2021|good|100.00%|
May|13110|GUERY|2020|good|100.00%|
May|13110|GUERY|2021|good|100.00%|
May|13111|GRANDE VIGIE|2020|good|100.00%|
May|13111|GRANDE VIGIE|2021|good|100.00%|
May|13112|CARAQUE|2020|good|99.95%|
May|13112|CARAQUE|2021|good|100.00%|
May|13116|ANSE A DOUVILLE - GOYAVE|2020|good|99.99%|
May|13116|ANSE A DOUVILLE - GOYAVE|2021|good|100.00%|
May|13117|MON REPOS|2020|good|100.00%|
May|13117|MON REPOS|2021|good|100.00%|
May|13118|BOIS DEBOUT|2020|good|100.00%|
May|13118|BOIS DEBOUT|2021|good|100.00%|
May|13121|MATOUBA|2020|good|100.00%|
May|13121|MATOUBA|2021|good|100.00%|
May|13122|LE TUFF GRAND CROIX|2020|good|100.00%|
May|13122|LE TUFF GRAND CROIX|2021|acceptable|99.87%|
May|13123|TARARE|2020|good|100.00%|
May|13123|TARARE|2021|good|100.00%|
May|13134|PETIT PEROU|2020|acceptable|99.92%|
May|13134|PETIT PEROU|2021|good|100.00%|
May|13135|PAP VALMY|2020|good|100.00%|
May|13135|PAP VALMY|2021|good|100.00%|
May|13136|MORNE GARCIA DUGAZON|2020|good|99.97%|
May|13136|MORNE GARCIA DUGAZON|2021|good|100.00%|
May|13137|DESTRELAN|2020|good|99.99%|
May|13137|DESTRELAN|2021|good|100.00%|
May|13138|AEROPORT RAIZET|2020|acceptable|99.48%|
May|13138|AEROPORT RAIZET|2021|good|100.00%|
May|13139|GRANDE SAVANE|2020|good|100.00%|
May|13139|GRANDE SAVANE|2021|good|100.00%|
May|13142|POINTE JARRY|2020|good|100.00%|
May|13142|POINTE JARRY|2021|good|100.00%|
May|13143|JARRY MOUDONG|2020|good|100.00%|
May|13143|JARRY MOUDONG|2021|good|100.00%|
May|13144|ST LOUIS|2020|good|100.00%|
May|13144|ST LOUIS|2021|good|100.00%|
May|13158|BAS VENT|2020|good|99.97%|
May|13158|BAS VENT|2021|good|100.00%|
May|13159|BELLEVUE MUSEE DU RHUM|2020|good|100.00%|
May|13159|BELLEVUE MUSEE DU RHUM|2021|good|100.00%|
May|13162|BELLE PLAINE|2020|acceptable|99.50%|
May|13162|BELLE PLAINE|2021|good|99.99%|
May|13164|ROUTA CALVAIRE|2020|good|100.00%|
May|13164|ROUTA CALVAIRE|2021|good|100.00%|
May|13167|LA BOUCAN|2020|good|100.00%|
May|13167|LA BOUCAN|2021|good|100.00%|
May|13168|WONCHE|2020|good|100.00%|
May|13168|WONCHE|2021|good|100.00%|
May|13169|BAGATELLE|2020|good|100.00%|
May|13169|BAGATELLE|2021|good|100.00%|
May|13170|LA RETRAITE|2020|good|100.00%|
May|13170|LA RETRAITE|2021|good|100.00%|
May|13177|BONFILS BOIS SEC|2020|good|100.00%|
May|13177|BONFILS BOIS SEC|2021|good|100.00%|
May|13178|SAINTE MARIE|2020|good|99.99%|
May|13178|SAINTE MARIE|2021|good|100.00%|
May|13179|MORAVIE CAMBREFORT|2020|good|99.99%|
